start_timestamp,weight_ema_4,cat,norm_prod,anomaly,scores,seconds,sequence,total_seconds
2020-12-14 05:40:00,-0.4120295476320361,G,0.73,1,0.1115210189630488,23,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,1901
2020-12-14 05:55:00,-0.4165438140155601,N,-0.64,1,0.0588804775650562,60,Utilities Operations Message Business  ,1961
2020-12-14 06:10:00,-0.3938399761142618,G,0.73,1,0.1145601152239235,109, Project Writing Learning Portal Meeting Software Calendar Email,2070
2020-12-14 06:25:00,-0.4022787884684349,N,-0.82,1,0.1281592003569759,48,Search Business Operations Utilities Message,2118
2020-12-14 06:40:00,-0.4105504956274758,N,-0.82,1,0.1281358375301319,6,Message Business Games Browsers ,2124
2020-12-14 06:55:00,-0.4186584066051496,N,-0.82,1,0.131588945448473,8,Search Business Operations Utilities Message,2132
2020-12-14 07:10:00,-0.3905661609298,G,1.0,-1,-0.0219010310948072,65, Meeting Calendar Project Learning Legal Files Writing Email Utilities,2197
2020-12-14 07:25:00,-0.4026341577430714,P,-1.0,1,0.1536655510416435,23,News Social Shopping Photos Games Entertainment Music Radio,2220
2020-12-14 07:40:00,-0.4144631843224165,P,-1.0,1,0.1563345675334739,72,Social News Shopping Voice Music Photos Entertainment Radio,2292
2020-12-14 07:55:00,-0.4260579727516756,P,-1.0,1,0.1526320182349648,100,News Social Voice Shopping Photos Music Video Entertainment,2392
2020-12-14 08:10:00,-0.4356409831922365,P,-0.91,1,0.1033287559401235,10, News  Music Travel Photos Entertainment Social Radio,2402
2020-12-14 08:25:00,-0.4468164092676377,P,-1.0,1,0.1414948655826326,10,News Social Voice Shopping Photos Music Video Entertainment,2412
2020-12-14 08:40:00,-0.4577705397771895,N,-1.0,1,0.1332958758514266,1,Utilities Operations  Business,2413
2020-12-14 08:55:00,-0.4342503310687303,G,0.73,1,0.0828031236575849,158, Project Writing Learning Portal Meeting Software Calendar Email,2571
2020-12-14 09:10:00,-0.4111958690673692,G,0.73,1,0.1127945753212685,36," Email Portal Marketing Calendar, Intelligence Utilities Presentation Learning",2607
2020-12-14 09:25:00,-0.4228553568086095,P,-1.0,1,0.1526554724850633,6,News Social Voice Shopping Photos Music Video Entertainment,2613
2020-12-14 09:40:00,-0.4109176269708152,G,0.18,1,0.0137060410061325,1,"Email Calendar Writing Learning Portal Design, Presentation",2614
2020-12-14 09:55:00,-0.3883251987139673,G,0.73,1,0.1132597004287044,145, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,2759
2020-12-14 10:10:00,-0.3968732145810175,N,-0.82,1,0.1244544620875077,155,Search Business Operations Utilities Message,2914
2020-12-14 10:25:00,-0.4070341410249578,P,-0.91,1,0.1192515030797961,83, News  Music Travel Photos Entertainment Social Radio,2997
2020-12-14 10:40:00,-0.4187760392224833,P,-1.0,1,0.1533707976891727,193,Social News Shopping Voice Music Photos Entertainment Radio,3190
2020-12-14 10:55:00,-0.4302854245844144,N,-1.0,1,0.1497045589258387,52,Communication Travel Business Utilities,3242
2020-12-14 11:10:00,-0.441566901325317,P,-1.0,1,0.1462206979772274,27,Social News  Music Photos Travel Entertainment Radio,3269
2020-12-14 11:25:00,-0.4292586458535286,G,0.18,1,0.0127957920818859,123,"Email Calendar Writing Learning Portal Design, Presentation",3392
2020-12-14 11:40:00,-0.4387782766287062,P,-0.91,1,0.0997682175245929,89, News  Music Travel Photos Entertainment Social Radio,3481
2020-12-14 11:55:00,-0.4481093998637813,P,-0.91,1,0.0962433265880273,66, News  Music Travel Photos Entertainment Social Radio,3547
2020-12-14 12:10:00,-0.4519092137278649,N,-0.64,1,0.0233956144358794,17,Utilities Operations Message Business  ,3564
2020-12-14 12:25:00,-0.4393961599906794,G,0.18,-1,-0.0003611162782769,65,"Email Calendar Writing Learning Portal Design, Presentation",3629
2020-12-14 12:40:00,-0.448715047911656,P,-0.91,1,0.0956972122689976,144, News  Music Travel Photos Entertainment Social Radio,3773
2020-12-14 12:55:00,-0.4253741558738014,G,0.73,1,0.0949459808652399,29, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,3802
2020-12-14 13:10:00,-0.4349707072426371,P,-0.91,1,0.1020542154351865,13, News  Music Travel Photos Entertainment Social Radio,3815
2020-12-14 13:25:00,-0.4461594061091195,P,-1.0,1,0.1399848223663068,64,Social News Shopping Voice Music Photos Entertainment Radio,3879
2020-12-14 13:40:00,-0.4571265465822063,P,-1.0,1,0.1352595241306584,37,News Social Voice Shopping Photos Music Video Entertainment,3916
2020-12-14 13:55:00,-0.4336190902142418,G,0.73,1,0.0848820608090468,4, Project Writing Learning Portal Meeting Software Calendar Email,3920
2020-12-14 14:10:00,-0.443052375556534,P,-0.91,1,0.0929167602767412,117, News  Music Travel Photos Entertainment Social Radio,4037
2020-12-14 14:25:00,-0.4540810413870977,N,-1.0,1,0.1377197584088026,157,Communication Travel Business Utilities,4194
2020-12-14 14:40:00,-0.464891317795274,P,-1.0,1,0.1243143746220982,29,News Social Shopping Photos Games Entertainment Music Radio,4223
2020-12-14 14:55:00,-0.4358835689280408,G,1.0,-1,-0.0472496861849953,52, Meeting Calendar Project Learning Legal Files Writing Email Utilities,4275
2020-12-14 15:10:00,-0.4399254784542182,N,-0.64,1,0.0386135349592119,55,Utilities Operations Message Business  ,4330
2020-12-14 15:25:00,-0.4510160630392832,N,-1.0,1,0.1388105230903097,27,Utilities Browsers Map Email,4357
2020-12-14 15:40:00,-0.4222830716919706,G,1.0,-1,-0.0418445003809087,22, Meeting Calendar Project Learning Legal Files Writing Email Utilities,4379
2020-12-14 15:55:00,-0.4301586544307435,N,-0.82,1,0.1192788154465216,124,Search Business Operations Utilities Message,4503
2020-12-14 16:10:00,-0.4018386810756792,G,1.0,-1,-0.0306159487803689,129, Meeting Calendar Project Learning Legal Files Writing Email Utilities,4632
2020-12-14 16:25:00,-0.4119012814504183,P,-0.91,1,0.1185498825939742,87, News  Music Travel Photos Entertainment Social Radio,4719
2020-12-14 16:40:00,-0.4001804639959546,G,0.18,1,0.0134100382238855,53,"Email Calendar Writing Learning Portal Design, Presentation",4772
2020-12-14 16:55:00,-0.4120580785702921,P,-1.0,1,0.1553579504163883,79,News Social Voice Shopping Photos Music Video Entertainment,4851
2020-12-14 17:10:00,-0.3894430671134546,G,0.73,1,0.1171675542892423,101, Project Writing Learning Portal Meeting Software Calendar Email,4952
2020-12-14 17:25:00,-0.4015333034082377,N,-1.0,1,0.1529305438160035,110,Utilities Browsers Map Email,5062
2020-12-14 17:40:00,-0.3791267033407478,G,0.73,1,0.1162917921880106,56," Email Portal Marketing Calendar, Intelligence Utilities Presentation Learning",5118
2020-12-14 17:55:00,-0.3914212240666736,N,-1.0,1,0.1469764295661858,7,Communication Travel Business Utilities,5125
2020-12-14 18:10:00,-0.3999079325009969,N,-0.82,1,0.1262676800946092,67,Search Business Operations Utilities Message,5192
2020-12-14 18:25:00,-0.4082265873029574,N,-0.82,1,0.127361661713222,64,Message Business Games Browsers ,5256
2020-12-14 18:40:00,-0.4181626944850771,P,-0.91,1,0.1185668181991611,4, News  Music Travel Photos Entertainment Social Radio,5260
2020-12-14 18:55:00,-0.4225555124160656,N,-0.64,1,0.0545857272751969,103,Utilities Operations Message Business  ,5363
2020-12-14 19:10:00,-0.3997326309820841,G,0.73,1,0.103408860849491,161, Project Writing Learning Portal Meeting Software Calendar Email,5524
2020-12-14 19:25:00,-0.4116191135368943,P,-1.0,1,0.1553579504163883,146,News Social Shopping Photos Games Entertainment Music Radio,5670
2020-12-14 19:40:00,-0.3890127944569558,G,0.73,1,0.1153433342503322,117,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,5787
2020-12-14 19:55:00,-0.3668541252597883,G,0.73,1,0.1161539564985227,39,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,5826
2020-12-14 20:10:00,-0.3776094891160301,P,-0.91,1,0.1160445709719281,136, News  Music Travel Photos Entertainment Social Radio,5962
2020-12-14 20:25:00,-0.3556766279454156,G,0.73,1,0.1010878231804144,1,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,5963
2020-12-14 20:40:00,-0.3684355065999619,P,-1.0,1,0.1462999367908368,64,Social News Shopping Voice Music Photos Entertainment Radio,6027
2020-12-14 20:55:00,-0.3809417341920418,P,-1.0,1,0.1467950395429785,49,Social News  Music Photos Travel Entertainment Radio,6076
2020-12-14 21:10:00,-0.3914181354951697,P,-0.91,1,0.1116453504101617,26, News  Music Travel Photos Entertainment Social Radio,6102
2020-12-14 21:25:00,-0.3692118357823941,G,0.73,1,0.1205190971350446,125, Project Writing Learning Portal Meeting Software Calendar Email,6227
2020-12-14 21:40:00,-0.3817026905193764,N,-1.0,1,0.1482539291524713,45,Communication Travel Business Utilities,6272
2020-12-14 21:55:00,-0.3596887758556263,G,0.73,1,0.106191203245908,102, Project Writing Learning Portal Meeting Software Calendar Email,6374
2020-12-14 22:10:00,-0.3688038496010595,N,-0.82,1,0.1191347240940643,102,Message Business Games Browsers ,6476
2020-12-14 22:25:00,-0.3813027832723256,P,-1.0,1,0.1482539291524713,94,News Social Voice Shopping Photos Music Video Entertainment,6570
2020-12-14 22:40:00,-0.393554213306537,N,-1.0,1,0.1533195280527364,17,Utilities Operations  Business,6587
2020-12-14 22:55:00,-0.3713056150232392,G,0.73,1,0.1216519711143967,85,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,6672
2020-12-14 23:10:00,-0.349497583042581,G,0.73,1,0.0959948283809289,89,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,6761
2020-12-14 23:25:00,-0.3281213932793616,G,0.73,1,0.0892187664411688,103, Project Writing Learning Portal Meeting Software Calendar Email,6864
2020-12-14 23:40:00,-0.339643741927295,P,-0.91,1,0.0962482209630671,194, News  Music Travel Photos Entertainment Social Radio,7058
2020-12-14 23:55:00,-0.3131161430772495,G,1.0,-1,-0.0447211468801113,171, Meeting Calendar Project Learning Legal Files Writing Email Utilities,7229
2020-12-15 00:10:00,-0.292460377867799,G,0.73,1,0.0550590254083801,21, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,21
2020-12-15 00:25:00,-0.3064710634545753,P,-1.0,1,0.0940428283392856,76,Social News Shopping Voice Music Photos Entertainment Radio,97
2020-12-15 00:40:00,-0.316639953287158,N,-0.82,1,0.0893223840785444,95,Message Business Games Browsers ,192
2020-12-15 00:55:00,-0.3230431225289965,N,-0.64,1,0.0168883051016153,100,Utilities Operations Message Business  ,292
2020-12-15 01:10:00,-0.332883852775947,N,-0.82,1,0.104256498113009,17,Search Business Operations Utilities Message,309
2020-12-15 01:25:00,-0.346094073513057,P,-1.0,1,0.1382007362465987,27,News Social Shopping Photos Games Entertainment Music Radio,336
2020-12-15 01:40:00,-0.3519139928494321,N,-0.64,1,0.0369265415725242,11,Utilities Operations Message Business  ,347
2020-12-15 01:55:00,-0.3611830226939979,N,-0.82,1,0.1242801828814637,57,Search Business Operations Utilities Message,404
2020-12-15 02:10:00,-0.3504665271951068,G,0.18,1,0.0045254885781571,124,"Email Calendar Writing Learning Portal Design, Presentation",528
2020-12-15 02:25:00,-0.3633285761615404,P,-1.0,1,0.1427340475616872,74, News Social Shopping Music Video Entertainment Radio,602
2020-12-15 02:40:00,-0.3741537528712129,P,-0.91,1,0.117250316161455,82, News  Music Travel Photos Entertainment Social Radio,684
2020-12-15 02:55:00,-0.3829823914282186,N,-0.82,1,0.1228849898829744,63,Message Business Games Browsers ,747
2020-12-15 03:10:00,-0.3952005618949866,P,-1.0,1,0.1514703599558076,169, News Social Shopping Music Video Entertainment Radio,916
2020-12-15 03:25:00,-0.3838104517584522,G,0.18,1,0.0079468067958599,158,"Email Calendar Writing Learning Portal Design, Presentation",1074
2020-12-15 03:40:00,-0.3960122249909581,P,-1.0,1,0.1514703599558076,142,Social News Shopping Voice Music Photos Entertainment Radio,1216
2020-12-15 03:55:00,-0.3683684185554935,G,1.0,-1,-0.0250005186622968,4, Meeting Calendar Project Learning Legal Files Writing Email Utilities,1220
2020-12-15 04:10:00,-0.3808759746237016,P,-1.0,1,0.1467950395429785,46, News Social Shopping Music Video Entertainment Radio,1266
2020-12-15 04:25:00,-0.3535318959182817,G,1.0,-1,-0.0329811168981581,15, Meeting Calendar Project Learning Legal Files Writing Email Utilities,1281
2020-12-15 04:40:00,-0.3663332445139594,P,-1.0,1,0.143389260332137,161, News Social Shopping Music Video Entertainment Radio,1442
2020-12-15 04:55:00,-0.3788811010582374,P,-1.0,1,0.146774890259797,3,News Social Voice Shopping Photos Music Video Entertainment,1445
2020-12-15 05:10:00,-0.3569230594531238,G,0.73,1,0.1024980466037352,50, Project Writing Learning Portal Meeting Software Calendar Email,1495
2020-12-15 05:25:00,-0.3696572562956362,P,-1.0,1,0.1458233602645371,98, News Social Shopping Music Video Entertainment Radio,1593
2020-12-15 05:40:00,-0.3803571126066137,P,-0.91,1,0.1164303808103073,9, News  Music Travel Photos Entertainment Social Radio,1602
2020-12-15 05:55:00,-0.3583698430500471,G,0.73,1,0.1048478263037939,158, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,1760
2020-12-15 06:10:00,-0.3710753907124224,P,-1.0,1,0.1443146015701407,19,Social News  Music Photos Travel Entertainment Radio,1779
2020-12-15 06:25:00,-0.3439253829755427,G,1.0,-1,-0.0375317083878442,6, Meeting Calendar Project Learning Legal Files Writing Email Utilities,1785
2020-12-15 06:40:00,-0.3569169595502845,P,-1.0,1,0.1432536256894993,31,Social News Shopping Voice Music Photos Entertainment Radio,1816
2020-12-15 06:55:00,-0.3696512771829521,P,-1.0,1,0.1458233602645371,89,Social News Shopping Voice Music Photos Entertainment Radio,1905
2020-12-15 07:10:00,-0.358767093476359,G,0.18,1,0.0095817345056054,129,"Email Calendar Writing Learning Portal Design, Presentation",2034
2020-12-15 07:25:00,-0.3372073490510845,G,0.73,1,0.090282449418218,25, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,2059
2020-12-15 07:40:00,-0.3160745302579937,G,0.73,1,0.0857760701707656,87,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,2146
2020-12-15 07:55:00,-0.295360183124172,G,0.73,1,0.0569630061081148,72,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,2218
2020-12-15 08:10:00,-0.3075312686068617,P,-0.91,1,0.0718424966129407,95, News  Music Travel Photos Entertainment Social Radio,2313
2020-12-15 08:25:00,-0.3212435207136566,P,-1.0,1,0.1123435958731459,27,News Social Shopping Photos Games Entertainment Music Radio,2340
2020-12-15 08:40:00,-0.3311198866401188,N,-0.82,1,0.103687721756372,26,Search Business Operations Utilities Message,2366
2020-12-15 08:55:00,-0.3443650373997204,P,-1.0,1,0.1305219174282435,1,Social News Shopping Voice Music Photos Entertainment Radio,2367
2020-12-15 09:10:00,-0.3339815713125972,G,0.18,1,0.0084726831602225,217,"Email Calendar Writing Learning Portal Design, Presentation",2584
2020-12-15 09:25:00,-0.3129126293064072,G,0.73,1,0.0772270262084364,173, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,2757
2020-12-15 09:40:00,-0.2922608940726169,G,0.73,1,0.0547112339755847,21, Project Writing Learning Portal Meeting Software Calendar Email,2778
2020-12-15 09:55:00,-0.3062755298335552,N,-1.0,1,0.0943640175539477,62,Communication Travel Business Utilities,2840
2020-12-15 10:10:00,-0.2966463114210095,G,0.18,-1,-0.0188354082047769,78,"Email Calendar Writing Learning Portal Design, Presentation",2918
2020-12-15 10:25:00,-0.3105741072344549,N,-1.0,1,0.0960183773754915,111,Utilities Browsers Map Email,3029
2020-12-15 10:40:00,-0.3242261051110004,N,-1.0,1,0.1111464152222821,70,Utilities Operations  Business,3099
2020-12-15 10:55:00,-0.3033503406533568,G,0.73,1,0.0603982311986421,143,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,3242
2020-12-15 11:10:00,-0.3153632051948745,P,-0.91,1,0.0808141216540542,83, News  Music Travel Photos Entertainment Social Radio,3325
2020-12-15 11:25:00,-0.294662943705867,G,0.73,1,0.0574142706634636,85," Email Portal Marketing Calendar, Intelligence Utilities Presentation Learning",3410
2020-12-15 11:40:00,-0.308630014127533,P,-1.0,1,0.0953587423821348,8,News Social Voice Shopping Photos Music Video Entertainment,3418
2020-12-15 11:55:00,-0.3223205088972848,P,-1.0,1,0.1101620478133402,226,News Social Voice Shopping Photos Music Video Entertainment,3644
2020-12-15 12:10:00,-0.3123735681270416,G,0.18,-1,-0.0024407651269103,222,"Email Calendar Writing Learning Portal Design, Presentation",3866
2020-12-15 12:25:00,-0.3259899331146249,P,-1.0,1,0.1103459477625101,51, News Social Shopping Music Video Entertainment Radio,3917
2020-12-15 12:40:00,-0.3357723106767116,N,-0.82,1,0.1042102117286508,134,Message Business Games Browsers ,4051
2020-12-15 12:55:00,-0.3489253342276678,P,-1.0,1,0.1418180737935566,151,News Social Voice Shopping Photos Music Video Entertainment,4202
2020-12-15 13:10:00,-0.3618179018667239,P,-1.0,1,0.1434714753507024,115, News Social Shopping Music Video Entertainment Radio,4317
2020-12-15 13:25:00,-0.3510888345030264,G,0.18,1,0.0065105058126652,33,"Email Calendar Writing Learning Portal Design, Presentation",4350
2020-12-15 13:40:00,-0.3639385605524714,P,-1.0,1,0.1435569388757845,41,Social News  Music Photos Travel Entertainment Radio,4391
2020-12-15 13:55:00,-0.3422764108385611,G,0.73,1,0.0940364745125838,2, Project Writing Learning Portal Meeting Software Calendar Email,4393
2020-12-15 14:10:00,-0.3553006403269064,P,-1.0,1,0.1444294646925645,10,News Social Voice Shopping Photos Music Video Entertainment,4403
2020-12-15 14:25:00,-0.3680669642808291,P,-1.0,1,0.1441590473849145,60,News Social Voice Shopping Photos Music Video Entertainment,4463
2020-12-15 14:40:00,-0.3787983115227928,P,-0.91,1,0.1148611266111879,108, News  Music Travel Photos Entertainment Social Radio,4571
2020-12-15 14:55:00,-0.391099335056995,N,-1.0,1,0.1469764295661858,32,Communication Travel Business Utilities,4603
2020-12-15 15:10:00,-0.3688993482241832,G,0.73,1,0.1210697873577619,72,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,4675
2020-12-15 15:25:00,-0.3778320343979617,N,-0.82,1,0.1285411326330603,35,Message Business Games Browsers ,4710
2020-12-15 15:40:00,-0.3558947663900813,G,0.73,1,0.1007769370716934,77," Email Portal Marketing Calendar, Intelligence Utilities Presentation Learning",4787
2020-12-15 15:55:00,-0.3650849690358223,N,-0.82,1,0.1233875715197053,93,Search Business Operations Utilities Message,4880
2020-12-15 16:10:00,-0.3740931874707565,N,-0.82,1,0.1256040594840495,114,Search Business Operations Utilities Message,4994
2020-12-15 16:25:00,-0.3864873817782663,N,-1.0,1,0.1440892871600318,193,Utilities Browsers Map Email,5187
2020-12-15 16:40:00,-0.3643787207529541,G,0.73,1,0.1168941849347369,119,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,5306
2020-12-15 16:55:00,-0.3734009243024005,N,-0.82,1,0.1237281353398471,109,Message Business Games Browsers ,5415
2020-12-15 17:10:00,-0.3515514010488876,G,0.73,1,0.0976246916658336,105, Project Writing Learning Portal Meeting Software Calendar Email,5520
2020-12-15 17:25:00,-0.3301345416221769,G,0.73,1,0.0902804406406338,4, Project Writing Learning Portal Meeting Software Calendar Email,5524
2020-12-15 17:40:00,-0.3091417784217377,G,0.73,1,0.0687681843415667,78," Email Portal Marketing Calendar, Intelligence Utilities Presentation Learning",5602
2020-12-15 17:55:00,-0.3210399610272479,P,-0.91,1,0.0787125984567962,81, News  Music Travel Photos Entertainment Social Radio,5683
2020-12-15 18:10:00,-0.3344847142742331,P,-1.0,1,0.1247847591929926,5,Social News  Music Photos Travel Entertainment Radio,5688
2020-12-15 18:25:00,-0.3440988783480107,N,-0.82,1,0.1193579734117776,10,Message Business Games Browsers ,5698
2020-12-15 18:40:00,-0.3570870193708224,P,-1.0,1,0.1429655257072495,101,Social News Shopping Voice Music Photos Entertainment Radio,5799
2020-12-15 18:55:00,-0.3662536130466476,N,-0.82,1,0.1214198330256743,35,Message Business Games Browsers ,5834
2020-12-15 19:10:00,-0.3788030464516645,P,-1.0,1,0.146774890259797,3,News Social Voice Shopping Photos Music Video Entertainment,5837
2020-12-15 19:25:00,-0.3677376395912355,G,0.18,-1,-0.0012560910762138,123,"Email Calendar Writing Learning Portal Design, Presentation",5960
2020-12-15 19:40:00,-0.3766933298963596,N,-0.82,1,0.1270138787206661,13,Message Business Games Browsers ,5973
2020-12-15 19:55:00,-0.385471679799402,N,-0.82,1,0.1230030630805926,48,Message Business Games Browsers ,6021
2020-12-15 20:10:00,-0.394076200991493,N,-0.82,1,0.1236779674906273,16,Search Business Operations Utilities Message,6037
2020-12-15 20:25:00,-0.4060746920609684,N,-1.0,1,0.1602898764097056,3,Communication Travel Business Utilities,6040
2020-12-15 20:40:00,-0.4160534110300581,P,-0.91,1,0.1181160955543578,24, News  Music Travel Photos Entertainment Social Radio,6064
2020-12-15 20:55:00,-0.4276167098215421,N,-1.0,1,0.1491796649255361,81,Utilities Operations  Business,6145
2020-12-15 21:10:00,-0.41558469576567,G,0.18,1,0.0165744988580182,136,"Email Calendar Writing Learning Portal Design, Presentation",6281
2020-12-15 21:25:00,-0.4235929196118944,N,-0.82,1,0.1285631715411683,23,Search Business Operations Utilities Message,6304
2020-12-15 21:40:00,-0.4007494954611638,G,0.73,1,0.1033183220343542,58, Project Writing Learning Portal Meeting Software Calendar Email,6362
2020-12-15 21:55:00,-0.3783584163431209,G,0.73,1,0.1186195326444451,83, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,6445
2020-12-15 22:10:00,-0.3564107249303858,G,0.73,1,0.1013705525457717,14, Project Writing Learning Portal Meeting Software Calendar Email,6459
2020-12-15 22:25:00,-0.3691550670109723,N,-1.0,1,0.1453420052988732,91,Utilities Operations  Business,6550
2020-12-15 22:40:00,-0.3798648676642203,P,-0.91,1,0.1164303808103073,57, News  Music Travel Photos Entertainment Social Radio,6607
2020-12-15 22:55:00,-0.3578873455322555,G,0.73,1,0.1037076792598941,133,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,6740
2020-12-15 23:10:00,-0.3706024476009237,P,-1.0,1,0.1442254130517342,122,Social News Shopping Voice Music Photos Entertainment Radio,6862
2020-12-15 23:25:00,-0.3830657654702124,P,-1.0,1,0.1468731159830279,74,Social News Shopping Voice Music Photos Entertainment Radio,6936
2020-12-15 23:40:00,-0.3952822849658517,N,-1.0,1,0.1514703599558076,136,Utilities Operations  Business,7072
2020-12-15 23:55:00,-0.3729994674417755,G,0.73,1,0.1209418615111375,107, Project Writing Learning Portal Meeting Software Calendar Email,7179
2020-12-16 00:10:00,-0.3854153195716413,N,-1.0,1,0.1468150769274659,22,Communication Travel Business Utilities,22
2020-12-16 00:25:00,-0.39758531324349,P,-1.0,1,0.1514039030064572,34,Social News Shopping Voice Music Photos Entertainment Radio,56
2020-12-16 00:40:00,-0.4095143169416387,P,-1.0,1,0.1561120970813476,10,Social News Shopping Voice Music Photos Entertainment Radio,66
2020-12-16 00:55:00,-0.4212071027447746,N,-1.0,1,0.1535007752215395,66,Utilities Operations  Business,132
2020-12-16 01:10:00,-0.4291039917993335,N,-0.82,1,0.1205763632084769,102,Message Business Games Browsers ,234
2020-12-16 01:25:00,-0.4061514375062773,G,0.73,1,0.1102798496931048,90," Email Portal Marketing Calendar, Intelligence Utilities Presentation Learning",324
2020-12-16 01:40:00,-0.4179108149814006,P,-1.0,1,0.1531665412797793,97,Social News Shopping Voice Music Photos Entertainment Radio,421
2020-12-16 01:55:00,-0.3951799077540461,G,0.73,1,0.109239622550771,119, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,540
2020-12-16 02:10:00,-0.407156543244065,P,-1.0,1,0.1588379442753142,54,News Social Voice Shopping Photos Music Video Entertainment,594
2020-12-16 02:25:00,-0.3846385918926973,G,0.73,1,0.1151385489991065,130, Project Writing Learning Portal Meeting Software Calendar Email,724
2020-12-16 02:40:00,-0.3968239663106637,P,-1.0,1,0.1508479877314316,192,Social News Shopping Voice Music Photos Entertainment Radio,916
2020-12-16 02:55:00,-0.4087680461857001,P,-1.0,1,0.1591306523001174,37,Social News Shopping Voice Music Photos Entertainment Radio,953
2020-12-16 03:10:00,-0.4186934314097457,P,-0.91,1,0.1185668181991611,160, News  Music Travel Photos Entertainment Social Radio,1113
2020-12-16 03:25:00,-0.428422274352127,P,-0.91,1,0.1134737770253859,22, News  Music Travel Photos Entertainment Social Radio,1135
2020-12-16 03:40:00,-0.4054832194144611,G,0.73,1,0.1075899896822594,62," Email Portal Marketing Calendar, Intelligence Utilities Presentation Learning",1197
2020-12-16 03:55:00,-0.393889492297343,G,0.18,1,0.0151275731724723,72,"Email Calendar Writing Learning Portal Design, Presentation",1269
2020-12-16 04:10:00,-0.3825253439350194,G,0.18,1,0.0073417455893445,113,"Email Calendar Writing Learning Portal Design, Presentation",1382
2020-12-16 04:25:00,-0.3911882084115537,N,-0.82,1,0.1248271575083319,252,Search Business Operations Utilities Message,1634
2020-12-16 04:40:00,-0.4032438874529091,P,-1.0,1,0.1544659740686293,39, News Social Shopping Music Video Entertainment Radio,1673
2020-12-16 04:55:00,-0.3754568797805742,G,1.0,-1,-0.0294414739061902,85, Meeting Calendar Project Learning Legal Files Writing Email Utilities,1758
2020-12-16 05:10:00,-0.3878240702799688,P,-1.0,1,0.1450058620591671,38,News Social Shopping Photos Games Entertainment Music Radio,1796
2020-12-16 05:25:00,-0.3981641877001674,P,-0.91,1,0.1148129372465526,63, News  Music Travel Photos Entertainment Social Radio,1859
2020-12-16 05:40:00,-0.4082995503199661,P,-0.91,1,0.1170396705346854,40, News  Music Travel Photos Entertainment Social Radio,1899
2020-12-16 05:55:00,-0.4182342126898677,P,-0.91,1,0.1185668181991611,68, News  Music Travel Photos Entertainment Social Radio,1967
2020-12-16 06:10:00,-0.3954969015474941,G,0.73,1,0.109239622550771,120,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,2087
2020-12-16 06:25:00,-0.4056850817148705,P,-0.91,1,0.1185429681321689,83, News  Music Travel Photos Entertainment Social Radio,2170
2020-12-16 06:40:00,-0.4138893375224968,N,-0.82,1,0.1319105195879117,102,Message Business Games Browsers ,2272
2020-12-16 06:55:00,-0.421931132819081,N,-0.82,1,0.1276711021915202,114,Message Business Games Browsers ,2386
2020-12-16 07:10:00,-0.3991206153375151,G,0.73,1,0.1048442049457912,85,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,2471
2020-12-16 07:25:00,-0.3767617912714257,G,0.73,1,0.1196531226572795,87, Project Writing Learning Portal Meeting Software Calendar Email,2558
2020-12-16 07:40:00,-0.3855387855036746,N,-0.82,1,0.1230030630805926,74,Message Business Games Browsers ,2632
2020-12-16 07:55:00,-0.3634489085630078,G,0.73,1,0.1151008809985746,50, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,2682
2020-12-16 08:10:00,-0.376053880670671,P,-1.0,1,0.1457852591118447,82,Social News Shopping Voice Music Photos Entertainment Radio,2764
2020-12-16 08:25:00,-0.3541518236276874,G,0.73,1,0.099100613920687,137,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,2901
2020-12-16 08:40:00,-0.3326834706845649,G,0.73,1,0.0938507255370756,16, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,2917
2020-12-16 08:55:00,-0.3423333029482369,N,-0.82,1,0.1129598710905744,78,Message Business Games Browsers ,2995
2020-12-16 09:10:00,-0.3210989801175787,G,0.73,1,0.0898985432077851,94, Project Writing Learning Portal Meeting Software Calendar Email,3089
2020-12-16 09:25:00,-0.3002851389271316,G,0.73,1,0.0567323854270878,2," Email Portal Marketing Calendar, Intelligence Utilities Presentation Learning",3091
